# source_cycle=C:\Projects\SiCTransistorModelDriveCycles\sim\research_exports\wltc\wltc_class3_official.csv
# vehicle_config=tesla_model3_premium_long_range_rwd_de_wltp
# peak_phase_current_a=186.280351680
# peak_total_loss_w=434.887844423
# peak_unserved_power_w=0.000000000
# loss_energy_wh=31.110648371
time_s,dc_power_requested_w,dc_power_served_w,unserved_power_w,phase_current_rms_a,phase_current_peak_a,device_current_rms_a,device_current_peak_a,junction_temperature_c,rds_on_device_ohm,conduction_loss_w,switching_loss_w,total_loss_w
190.000000,-889.011581,-889.011581,0.000000,2.334378,3.301309,2.334378,3.301309,25.000000,0.002600000,0.042505,5.308817,5.351322
191.000000,-577.630112,-577.630112,0.000000,1.516749,2.145007,1.516749,2.145007,25.000000,0.002600000,0.017944,3.449373,3.467317
192.000000,-296.810235,-296.810235,0.000000,0.779368,1.102193,0.779368,1.102193,25.000000,0.002600000,0.004738,1.772431,1.777168
193.000000,20.481483,20.481483,0.000000,0.053781,0.076057,0.053781,0.076057,25.000000,0.002600000,0.000023,0.122307,0.122330
194.000000,209.889318,209.889318,0.000000,0.551130,0.779416,0.551130,0.779416,25.000000,0.002600000,0.002369,1.253374,1.255743
195.000000,487.188771,487.188771,0.000000,1.279267,1.809156,1.279267,1.809156,25.000000,0.002600000,0.012765,2.909294,2.922059
196.000000,674.637332,674.637332,0.000000,1.771472,2.505239,1.771472,2.505239,25.000000,0.002600000,0.024477,4.028661,4.053138
197.000000,674.637332,674.637332,0.000000,1.771472,2.505239,1.771472,2.505239,25.000000,0.002600000,0.024477,4.028661,4.053138
198.000000,1143.258732,1143.258732,0.000000,3.001984,4.245446,3.001984,4.245446,25.000000,0.002600000,0.070293,6.827078,6.897371
199.000000,1680.182271,1680.182271,-0.000000,4.411845,6.239290,4.411845,6.239290,25.000000,0.002600000,0.151822,10.033369,10.185191
200.000000,2256.297243,2256.297243,0.000000,5.924615,8.378671,5.924615,8.378671,25.000000,0.002600000,0.273788,13.473694,13.747482
201.000000,2979.398861,2979.398861,0.000000,7.823345,11.063880,7.823345,11.063880,25.000000,0.002600000,0.477397,17.791764,18.269161
202.000000,3781.229671,3781.229671,0.000000,9.928802,14.041447,9.928802,14.041447,25.000000,0.002600000,0.768933,22.579973,23.348906
203.000000,6098.222520,6098.222520,0.000000,16.012793,22.645508,16.012793,22.645508,25.000000,0.002600000,1.999994,36.416117,38.416111
204.000000,8073.532177,8073.532177,0.000000,21.199586,29.980743,21.199586,29.980743,25.000000,0.002600000,3.505495,48.211867,51.717362
205.000000,9187.906150,9187.906150,0.000000,24.125724,34.118926,24.125724,34.118926,25.000000,0.002600000,4.539994,54.866457,59.406451
206.000000,12008.442791,12008.442791,0.000000,31.531926,44.592878,31.531926,44.592878,25.000000,0.002600000,7.755247,71.709560,79.464807
207.000000,13814.155285,13814.155285,0.000000,36.273390,51.298320,36.273390,51.298320,25.000000,0.002600000,10.262919,82.492544,92.755463
208.000000,13616.031372,13616.031372,0.000000,35.753153,50.562594,35.753153,50.562594,25.000000,0.002600000,9.970646,81.309429,91.280075
209.000000,16004.926351,16004.926351,0.000000,42.025945,59.433662,42.025945,59.433662,25.000000,0.002600000,13.776205,95.574943,109.351147
210.000000,17386.871020,17386.871020,0.000000,45.654674,64.565459,45.654674,64.565459,25.000000,0.002600000,16.257924,103.827357,120.085281
211.000000,14176.320813,14176.320813,0.000000,37.224369,52.643207,37.224369,52.643207,25.000000,0.002600000,10.808098,84.655250,95.463349
212.000000,11795.389509,11795.389509,0.000000,30.972488,43.801713,30.972488,43.801713,25.000000,0.002600000,7.482501,70.437292,77.919793
213.000000,10319.899616,10319.899616,0.000000,27.098128,38.322539,27.098128,38.322539,25.000000,0.002600000,5.727606,61.626264,67.353870
214.000000,11277.996036,11277.996036,0.000000,29.613910,41.880393,29.613910,41.880393,25.000000,0.002600000,6.840472,67.347628,74.188100
215.000000,14418.449425,14418.449425,-0.000000,37.860153,53.542342,37.860153,53.542342,25.000000,0.002600000,11.180451,86.101145,97.281596
216.000000,17218.963899,17218.963899,0.000000,45.213781,63.941942,45.213781,63.941942,25.000000,0.002600000,15.945431,102.824684,118.770114
217.000000,18090.363496,18090.363496,0.000000,47.501913,67.177850,47.501913,67.177850,25.000000,0.002600000,17.600168,108.028329,125.628497
218.000000,16973.222175,16973.222175,0.000000,44.568509,63.029390,44.568509,63.029390,25.000000,0.002600000,15.493546,101.357213,116.850759
219.000000,14821.078932,14821.078932,0.000000,38.917383,55.037491,38.917383,55.037491,25.000000,0.002600000,11.813589,88.505485,100.319074
220.000000,12387.939227,12387.939227,0.000000,32.528413,46.002123,32.528413,46.002123,25.000000,0.002600000,8.253162,73.975759,82.228921
221.000000,9347.242622,9347.242622,0.000000,24.544112,34.710616,24.544112,34.710616,25.000000,0.002600000,4.698825,55.817950,60.516775
222.000000,7361.276721,7361.276721,0.000000,19.329337,27.335810,19.329337,27.335810,25.000000,0.002600000,2.914261,43.958565,46.872827
223.000000,7015.865383,7015.865383,0.000000,18.422351,26.053139,18.422351,26.053139,25.000000,0.002600000,2.647188,41.895909,44.543096
224.000000,7068.105226,7068.105226,-0.000000,18.559523,26.247129,18.559523,26.247129,25.000000,0.002600000,2.686756,42.207864,44.894620
225.000000,8408.059116,8408.059116,0.000000,22.077992,31.222995,22.077992,31.222995,25.000000,0.002600000,3.802014,50.209526,54.011540
226.000000,8955.837658,8955.837658,0.000000,23.516356,33.257149,23.516356,33.257149,25.000000,0.002600000,4.313548,53.480638,57.794186
227.000000,8628.312336,8628.312336,0.000000,22.656335,32.040897,22.656335,32.040897,25.000000,0.002600000,4.003814,51.524789,55.528604
228.000000,8293.594449,8293.594449,0.000000,21.777429,30.797935,21.777429,30.797935,25.000000,0.002600000,3.699200,49.525989,53.225189
229.000000,7493.914800,7493.914800,-0.000000,19.677620,27.828357,19.677620,27.828357,25.000000,0.002600000,3.020228,44.750626,47.770854
230.000000,5783.004865,5783.004865,0.000000,15.185090,21.474960,15.185090,21.474960,25.000000,0.002600000,1.798578,34.533765,36.332343
231.000000,3135.293970,3135.293970,0.000000,8.232696,11.642790,8.232696,11.642790,25.000000,0.002600000,0.528663,18.722707,19.251369
232.000000,-1603.277755,-1603.277755,0.000000,4.209908,5.953709,4.209908,5.953709,25.000000,0.002600000,0.138242,9.574126,9.712368
233.000000,-6094.534141,-6094.534141,0.000000,16.003108,22.631812,16.003108,22.631812,25.000000,0.002600000,1.997576,36.394091,38.391667
234.000000,-7452.495720,-7452.495720,0.000000,19.568861,27.674548,19.568861,27.674548,25.000000,0.002600000,2.986934,44.503288,47.490223
235.000000,-5267.339703,-5267.339703,0.000000,13.831050,19.560058,13.831050,19.560058,25.000000,0.002600000,1.492124,31.454421,32.946545
236.000000,-2055.128765,-2055.128765,0.000000,5.396384,7.631639,5.396384,7.631639,25.000000,0.002600000,0.227143,12.272397,12.499541
237.000000,-1096.587651,-1096.587651,0.000000,2.879434,4.072135,2.879434,4.072135,25.000000,0.002600000,0.064671,6.548378,6.613049
238.000000,-3192.633963,-3192.633963,0.000000,8.383260,11.855720,8.383260,11.855720,25.000000,0.002600000,0.548177,19.065118,19.613294
239.000000,-7187.573748,-7187.573748,0.000000,18.873225,26.690771,18.873225,26.690771,25.000000,0.002600000,2.778349,42.921281,45.699631
240.000000,-9609.120045,-9609.120045,0.000000,25.231753,35.683088,25.231753,35.683088,25.000000,0.002600000,4.965803,57.381776,62.347579
241.000000,-7849.099204,-7849.099204,0.000000,20.610267,29.147320,20.610267,29.147320,25.000000,0.002600000,3.313308,46.871644,50.184952
242.000000,-6929.860874,-6929.860874,0.000000,18.196519,25.733765,18.196519,25.733765,25.000000,0.002600000,2.582684,41.382324,43.965008
243.000000,-7236.060067,-7236.060067,0.000000,19.000541,26.870823,19.000541,26.870823,25.000000,0.002600000,2.815960,43.210822,46.026783
244.000000,-6460.924593,-6460.924593,0.000000,16.965180,23.992388,16.965180,23.992388,25.000000,0.002600000,2.244975,38.582027,40.827002
245.000000,-7453.383881,-7453.383881,0.000000,19.571193,27.677847,19.571193,27.677847,25.000000,0.002600000,2.987646,44.508592,47.496238
246.000000,-8952.038332,-8952.038332,0.000000,23.506379,33.243041,23.506379,33.243041,25.000000,0.002600000,4.309889,53.457950,57.767839
247.000000,-7289.226826,-7289.226826,0.000000,19.140147,27.068256,19.140147,27.068256,25.000000,0.002600000,2.857493,43.528312,46.385805
248.000000,-3682.971732,-3682.971732,0.000000,9.670795,13.676570,9.670795,13.676570,25.000000,0.002600000,0.729489,21.993217,22.722706
249.000000,-1058.488023,-1058.488023,0.000000,2.779392,3.930653,2.779392,3.930653,25.000000,0.002600000,0.060255,6.320862,6.381117
250.000000,-642.359932,-642.359932,0.000000,1.686717,2.385378,1.686717,2.385378,25.000000,0.002600000,0.022191,3.835914,3.858105
251.000000,-1180.352606,-1180.352606,0.000000,3.099385,4.383193,3.099385,4.383193,25.000000,0.002600000,0.074928,7.048588,7.123516
252.000000,-851.613038,-851.613038,0.000000,2.236177,3.162431,2.236177,3.162431,25.000000,0.002600000,0.039004,5.085488,5.124492
253.000000,189.479963,189.479963,0.000000,0.497539,0.703626,0.497539,0.703626,25.000000,0.002600000,0.001931,1.131498,1.133429
254.000000,467.528662,467.528662,0.000000,1.227643,1.736149,1.227643,1.736149,25.000000,0.002600000,0.011755,2.791892,2.803647
255.000000,-1143.171838,-1143.171838,0.000000,3.001756,4.245123,3.001756,4.245123,25.000000,0.002600000,0.070282,6.826560,6.896842
256.000000,-1640.047108,-1640.047108,-0.000000,4.306457,6.090250,4.306457,6.090250,25.000000,0.002600000,0.144655,9.793698,9.938353
257.000000,482.590953,482.590953,0.000000,1.267194,1.792082,1.267194,1.792082,25.000000,0.002600000,0.012525,2.881838,2.894363
258.000000,4965.972627,4965.972627,0.000000,13.039716,18.440943,13.039716,18.440943,25.000000,0.002600000,1.326267,29.654779,30.981045
259.000000,8299.732680,8299.732680,0.000000,21.793547,30.820729,21.793547,30.820729,25.000000,0.002600000,3.704678,49.562644,53.267322
260.000000,9728.489836,9728.489836,0.000000,25.545196,36.126363,25.545196,36.126363,25.000000,0.002600000,5.089945,58.094604,63.184549
261.000000,10613.634549,10613.634549,0.000000,27.869421,39.413313,27.869421,39.413313,25.000000,0.002600000,6.058296,63.380330,69.438626
262.000000,12583.649995,12583.649995,0.000000,33.042313,46.728887,33.042313,46.728887,25.000000,0.002600000,8.515997,75.144465,83.660462
263.000000,17001.487638,17001.487638,0.000000,44.642729,63.134353,44.642729,63.134353,25.000000,0.002600000,15.545191,101.526003,117.071195
264.000000,20831.868353,20831.868353,0.000000,54.700593,77.358320,54.700593,77.358320,25.000000,0.002600000,23.338808,124.399487,147.738294
265.000000,20668.213901,20668.213901,0.000000,54.270867,76.750596,54.270867,76.750596,25.000000,0.002600000,22.973550,123.422209,146.395759
266.000000,16908.932455,16908.932455,0.000000,44.399696,62.790653,44.399696,62.790653,25.000000,0.002600000,15.376398,100.973301,116.349699
267.000000,15183.693139,15183.693139,0.000000,39.869540,56.384045,39.869540,56.384045,25.000000,0.002600000,12.398726,90.670870,103.069596
268.000000,15016.175379,15016.175379,0.000000,39.429670,55.761974,39.429670,55.761974,25.000000,0.002600000,12.126651,89.670522,101.797173
269.000000,13503.841194,13503.841194,-0.000000,35.458563,50.145981,35.458563,50.145981,25.000000,0.002600000,9.807016,80.639474,90.446490
270.000000,8987.421947,8987.421947,0.000000,23.599290,33.374436,23.599290,33.374436,25.000000,0.002600000,4.344027,53.669246,58.013273
271.000000,2183.899216,2183.899216,0.000000,5.734511,8.109823,5.734511,8.109823,25.000000,0.002600000,0.256500,13.041362,13.297862
272.000000,727.855804,727.855804,0.000000,1.911213,2.702864,1.911213,2.702864,25.000000,0.002600000,0.028491,4.346460,4.374952
273.000000,-2176.427784,-2176.427784,0.000000,5.714893,8.082079,5.714893,8.082079,25.000000,0.002600000,0.254748,12.996746,13.251494
274.000000,-7596.620435,-7596.620435,0.000000,19.947305,28.209750,19.947305,28.209750,25.000000,0.002600000,3.103581,45.363943,48.467524
275.000000,-9494.817490,-9494.817490,0.000000,24.931616,35.258630,24.931616,35.258630,25.000000,0.002600000,4.848367,56.699207,61.547574
276.000000,-10161.945112,-10161.945112,0.000000,26.683369,37.735982,26.683369,37.735982,25.000000,0.002600000,5.553617,60.683023,66.236640
277.000000,-10399.350062,-10399.350062,0.000000,27.306750,38.617576,27.306750,38.617576,25.000000,0.002600000,5.816137,62.100710,67.916847
278.000000,-12050.666965,-12050.666965,0.000000,31.642799,44.749676,31.642799,44.749676,25.000000,0.002600000,7.809881,71.961706,79.771586
279.000000,-10716.755023,-10716.755023,0.000000,28.140196,39.796246,28.140196,39.796246,25.000000,0.002600000,6.176591,63.996124,70.172714
280.000000,-4686.652463,-4686.652463,0.000000,12.306273,17.403699,12.306273,17.403699,25.000000,0.002600000,1.181266,27.986792,29.168058
281.000000,3541.902035,3541.902035,-0.000000,9.300373,13.152713,9.300373,13.152713,25.000000,0.002600000,0.674676,21.150805,21.825482
282.000000,12799.173631,12799.173631,0.000000,33.608238,47.529226,33.608238,47.529226,25.000000,0.002600000,8.810206,76.431485,85.241691
283.000000,16773.246627,16773.246627,0.000000,44.043411,62.286789,44.043411,62.286789,25.000000,0.002600000,15.130612,100.163040,115.293652
284.000000,19561.048928,19561.048928,0.000000,51.363658,72.639182,51.363658,72.639182,25.000000,0.002600000,20.578158,116.810667,137.388826
285.000000,21351.834522,21351.834522,0.000000,56.065927,79.289194,56.065927,79.289194,25.000000,0.002600000,24.518427,127.504514,152.022942
286.000000,21731.221743,21731.221743,0.000000,57.062127,80.698033,57.062127,80.698033,25.000000,0.002600000,25.397473,129.770061,155.167534
287.000000,23726.808597,23726.808597,0.000000,62.302165,88.108566,62.302165,88.108566,25.000000,0.002600000,30.276166,141.686898,171.963064
288.000000,25742.202083,25742.202083,0.000000,67.594211,95.592650,67.594211,95.592650,25.000000,0.002600000,35.638024,153.722012,189.360036
289.000000,22606.989973,22606.989973,0.000000,59.361730,83.950164,59.361730,83.950164,25.000000,0.002600000,27.485757,134.999795,162.485552
290.000000,13207.002010,13207.002010,0.000000,34.679119,49.043680,34.679119,49.043680,25.000000,0.002600000,9.380602,78.866871,88.247473
291.000000,3666.200920,3666.200920,0.000000,9.626758,13.614292,9.626758,13.614292,25.000000,0.002600000,0.722861,21.893068,22.615929
292.000000,-1806.982918,-1806.982918,0.000000,4.744799,6.710160,4.744799,6.710160,25.000000,0.002600000,0.175602,10.790571,10.966173
293.000000,-2253.219379,-2253.219379,0.000000,5.916533,8.367241,5.916533,8.367241,25.000000,0.002600000,0.273042,13.455314,13.728356
294.000000,-866.389532,-866.389532,0.000000,2.274977,3.217303,2.274977,3.217303,25.000000,0.002600000,0.040369,5.173728,5.214097
295.000000,1151.183394,1151.183394,0.000000,3.022792,4.274874,3.022792,4.274874,25.000000,0.002600000,0.071271,6.874401,6.945672
296.000000,3333.933427,3333.933427,0.000000,8.754286,12.380430,8.754286,12.380430,25.000000,0.002600000,0.597773,19.908901,20.506674
297.000000,4806.430310,4806.430310,0.000000,12.620788,17.848489,12.620788,17.848489,25.000000,0.002600000,1.242417,28.702057,29.944474
298.000000,5214.990557,5214.990557,0.000000,13.693590,19.365661,13.693590,19.365661,25.000000,0.002600000,1.462612,31.141813,32.604425
299.000000,4135.496487,4135.496487,0.000000,10.859041,15.357003,10.859041,15.357003,25.000000,0.002600000,0.919766,24.695511,25.615278
300.000000,2657.776996,2657.776996,0.000000,6.978826,9.869550,6.978826,9.869550,25.000000,0.002600000,0.379891,15.871169,16.251060
301.000000,800.576968,800.576968,0.000000,2.102165,2.972911,2.102165,2.972911,25.000000,0.002600000,0.034469,4.780722,4.815191
302.000000,-867.625885,-867.625885,-0.000000,2.278223,3.221894,2.278223,3.221894,25.000000,0.002600000,0.040484,5.181111,5.221595
303.000000,-1970.440974,-1970.440974,0.000000,5.174010,7.317155,5.174010,7.317155,25.000000,0.002600000,0.208809,11.766676,11.975485
304.000000,-3455.396386,-3455.396386,0.000000,9.073225,12.831478,9.073225,12.831478,25.000000,0.002600000,0.642123,20.634229,21.276351
305.000000,-4407.974056,-4407.974056,0.000000,11.574516,16.368837,11.574516,16.368837,25.000000,0.002600000,1.044961,26.322637,27.367599
306.000000,-3273.850208,-3273.850208,0.000000,8.596519,12.157313,8.596519,12.157313,25.000000,0.002600000,0.576421,19.550108,20.126529
307.000000,-1247.301684,-1247.301684,0.000000,3.275181,4.631806,3.275181,4.631806,25.000000,0.002600000,0.083669,7.448381,7.532050
308.000000,506.608119,506.608119,0.000000,1.330258,1.881269,1.330258,1.881269,25.000000,0.002600000,0.013803,3.025259,3.039061
309.000000,812.486740,812.486740,0.000000,2.133438,3.017137,2.133438,3.017137,25.000000,0.002600000,0.035502,4.851842,4.887344
310.000000,-83.357170,-83.357170,0.000000,0.218880,0.309544,0.218880,0.309544,25.000000,0.002600000,0.000374,0.497775,0.498149
311.000000,-655.410944,-655.410944,0.000000,1.720987,2.433843,1.720987,2.433843,25.000000,0.002600000,0.023102,3.913849,3.936951
312.000000,-1765.115447,-1765.115447,0.000000,4.634863,6.554686,4.634863,6.554686,25.000000,0.002600000,0.167559,10.540555,10.708114
313.000000,-2989.052019,-2989.052019,0.000000,7.848692,11.099727,7.848692,11.099727,25.000000,0.002600000,0.480495,17.849409,18.329904
314.000000,-3760.476840,-3760.476840,0.000000,9.874309,13.964382,9.874309,13.964382,25.000000,0.002600000,0.760515,22.456046,23.216561
315.000000,-3611.128592,-3611.128592,0.000000,9.482149,13.409783,9.482149,13.409783,25.000000,0.002600000,0.701307,21.564198,22.265505
316.000000,-3001.971051,-3001.971051,0.000000,7.882615,11.147701,7.882615,11.147701,25.000000,0.002600000,0.484658,17.926556,18.411214
317.000000,-3353.662943,-3353.662943,0.000000,8.806092,12.453695,8.806092,12.453695,25.000000,0.002600000,0.604869,20.026718,20.631586
318.000000,-4198.980742,-4198.980742,0.000000,11.025739,15.592749,11.025739,15.592749,25.000000,0.002600000,0.948222,25.074614,26.022835
319.000000,-4203.482539,-4203.482539,0.000000,11.037559,15.609466,11.037559,15.609466,25.000000,0.002600000,0.950256,25.101496,26.051753
320.000000,-2046.279296,-2046.279296,0.000000,5.373147,7.598777,5.373147,7.598777,25.000000,0.002600000,0.225192,12.219552,12.444743
321.000000,-531.569536,-531.569536,0.000000,1.395802,1.973962,1.395802,1.973962,25.000000,0.002600000,0.015196,3.174318,3.189515
322.000000,126.805268,126.805268,0.000000,0.332967,0.470886,0.332967,0.470886,25.000000,0.002600000,0.000865,0.757230,0.758095
323.000000,321.283143,321.283143,0.000000,0.843629,1.193072,0.843629,1.193072,25.000000,0.002600000,0.005551,1.918573,1.924124
324.000000,-277.899992,-277.899992,0.000000,0.729713,1.031971,0.729713,1.031971,25.000000,0.002600000,0.004153,1.659506,1.663660
325.000000,673.028561,673.028561,0.000000,1.767247,2.499265,1.767247,2.499265,25.000000,0.002600000,0.024361,4.019054,4.043415
326.000000,859.696086,859.696086,-0.000000,2.257401,3.192447,2.257401,3.192447,25.000000,0.002600000,0.039748,5.133757,5.173505
327.000000,293.426920,293.426920,0.000000,0.770484,1.089629,0.770484,1.089629,25.000000,0.002600000,0.004630,1.752227,1.756857
328.000000,-2626.543268,-2626.543268,0.000000,6.896812,9.753565,6.896812,9.753565,25.000000,0.002600000,0.371015,15.684653,16.055668
329.000000,-4986.428359,-4986.428359,0.000000,13.093429,18.516905,13.093429,18.516905,25.000000,0.002600000,1.337215,29.776932,31.114148
330.000000,-2412.867700,-2412.867700,0.000000,6.335740,8.960089,6.335740,8.960089,25.000000,0.002600000,0.313104,14.408669,14.721774
331.000000,-54.241470,-54.241470,0.000000,0.142428,0.201424,0.142428,0.201424,25.000000,0.002600000,0.000158,0.323908,0.324066
332.000000,-214.868028,-214.868028,0.000000,0.564203,0.797904,0.564203,0.797904,25.000000,0.002600000,0.002483,1.283105,1.285588
333.000000,-283.004471,-283.004471,0.000000,0.743117,1.050926,0.743117,1.050926,25.000000,0.002600000,0.004307,1.689988,1.694296
334.000000,-128.176516,-128.176516,0.000000,0.336568,0.475978,0.336568,0.475978,25.000000,0.002600000,0.000884,0.765418,0.766302
335.000000,-268.899921,-268.899921,0.000000,0.706081,0.998549,0.706081,0.998549,25.000000,0.002600000,0.003889,1.605761,1.609650
336.000000,29.590263,29.590263,0.000000,0.077699,0.109882,0.077699,0.109882,25.000000,0.002600000,0.000047,0.176701,0.176748
337.000000,810.385352,810.385352,0.000000,2.127920,3.009334,2.127920,3.009334,25.000000,0.002600000,0.035319,4.839293,4.874612
338.000000,2068.093354,2068.093354,0.000000,5.430427,7.679783,5.430427,7.679783,25.000000,0.002600000,0.230018,12.349817,12.579835
339.000000,4845.693134,4845.693134,0.000000,12.723884,17.994290,12.723884,17.994290,25.000000,0.002600000,1.262798,28.936518,30.199317
