time_s,dc_power_requested_w,dc_power_served_w,unserved_power_w,phase_current_rms_a,phase_current_peak_a,device_current_rms_a,device_current_peak_a,rds_on_device_ohm,aggregate_conduction_loss_w,aggregate_switching_loss_w,aggregate_total_loss_w,device_loss_w,fluid_temperature_c,junction_temperature_c,thermal_iterations,converged
169.000000,10570.158039,10570.158039,0.000000,27.755259,39.251864,27.755259,39.251864,0.003077685,7.112724,62.557347,69.670072,11.611679,60.000000,61.697452,7,True
170.000000,3097.867510,3097.867510,0.000000,8.134421,11.503809,8.134421,11.503809,0.003061767,0.607780,18.339471,18.947251,3.157875,60.000000,60.502046,8,True
171.000000,-3709.073246,-3709.073246,0.000000,9.739333,13.773497,9.739333,13.773497,0.003062254,0.871407,21.957630,22.829037,3.804840,60.000000,60.554516,4,True
172.000000,-9420.579159,-9420.579159,0.000000,24.736680,34.982948,24.736680,34.982948,0.003074222,5.643380,55.757345,61.400725,10.233454,60.000000,61.452093,8,True
173.000000,-10745.964848,-10745.964848,0.000000,28.216895,39.904716,28.216895,39.904716,0.003077551,7.350976,63.597981,70.948956,11.824826,60.000000,61.702292,6,True
174.000000,-6422.308315,-6422.308315,0.000000,16.863781,23.848988,16.863781,23.848988,0.003068429,2.617865,38.015603,40.633468,6.772245,60.000000,61.005552,8,True
175.000000,-1501.259693,-1501.259693,0.000000,3.942027,5.574869,3.942027,5.574869,0.003058333,0.142576,8.888065,9.030641,1.505107,60.000000,60.247806,8,True
176.000000,2678.212588,2678.212588,0.000000,7.032486,9.945437,7.032486,9.945437,0.003060057,0.454013,15.855599,16.309613,2.718269,60.000000,60.392134,5,True
177.000000,7019.497334,7019.497334,-0.000000,18.431888,26.066626,18.431888,26.066626,0.003068958,3.127893,41.550143,44.678036,7.446339,60.000000,61.055803,8,True
178.000000,8858.334272,8858.334272,0.000000,23.260330,32.895074,23.260330,32.895074,0.003073137,4.988097,52.430646,57.418743,9.569790,60.000000,61.373726,6,True
179.000000,5900.856141,5900.856141,0.000000,15.494545,21.912596,15.494545,21.912596,0.003067212,2.209137,34.929750,37.138888,6.189815,60.000000,60.912519,7,True
180.000000,2519.076635,2519.076635,0.000000,6.614624,9.354492,6.614624,9.354492,0.003060262,0.401689,14.913424,15.315113,2.552519,60.000000,60.390356,7,True
181.000000,896.429082,896.429082,0.000000,2.353855,3.328854,2.353855,3.328854,0.003056929,0.050812,5.307360,5.358172,0.893029,60.000000,60.140560,6,True
182.000000,-579.882465,-579.882465,0.000000,1.522663,2.153371,1.522663,2.153371,0.003056195,0.021257,3.433274,3.454531,0.575755,60.000000,60.086588,4,True
183.000000,-3156.668274,-3156.668274,0.000000,8.288821,11.722163,8.288821,11.722163,0.003060926,0.630899,18.687862,19.318761,3.219793,60.000000,60.454075,7,True
184.000000,-4935.508833,-4935.508833,0.000000,12.959724,18.327817,12.959724,18.327817,0.003064594,1.544136,29.216844,30.760980,5.126830,60.000000,60.732102,6,True
185.000000,-4930.562126,-4930.562126,0.000000,12.946735,18.309448,12.946735,18.309448,0.003064710,1.541101,29.187499,30.728600,5.121433,60.000000,60.741088,1,True
186.000000,-3994.251149,-3994.251149,0.000000,10.488157,14.832494,10.488157,14.832494,0.003063075,1.010828,23.645520,24.656348,4.109391,60.000000,60.600714,5,True
187.000000,-2874.372364,-2874.372364,0.000000,7.547565,10.673868,7.547565,10.673868,0.003060759,0.523075,17.016688,17.539763,2.923294,60.000000,60.430473,6,True
188.000000,-2029.595080,-2029.595080,-0.000000,5.329337,7.536821,5.329337,7.536821,0.003059083,0.260651,12.015859,12.276509,2.046085,60.000000,60.301972,5,True
189.000000,-1413.355935,-1413.355935,0.000000,3.711209,5.248441,3.711209,5.248441,0.003057816,0.126347,8.367719,8.494065,1.415678,60.000000,60.209150,5,True
190.000000,-889.011581,-889.011581,0.000000,2.334378,3.301309,2.334378,3.301309,0.003056834,0.049973,5.263454,5.313427,0.885571,60.000000,60.131589,4,True
191.000000,-577.630112,-577.630112,0.000000,1.516749,2.145007,1.516749,2.145007,0.003056164,0.021092,3.419941,3.441033,0.573505,60.000000,60.085155,4,True
192.000000,-296.810235,-296.810235,0.000000,0.779368,1.102193,0.779368,1.102193,0.003055610,0.005568,1.757325,1.762893,0.293815,60.000000,60.044275,4,True
193.000000,20.481483,20.481483,0.000000,0.053781,0.076057,0.053781,0.076057,0.003055145,0.000027,0.121266,0.121292,0.020215,60.000000,60.004528,3,True
194.000000,209.889318,209.889318,0.000000,0.551130,0.779416,0.551130,0.779416,0.003055261,0.002784,1.242700,1.245484,0.207581,60.000000,60.029381,3,True
195.000000,487.188771,487.188771,0.000000,1.279267,1.809156,1.279267,1.809156,0.003055735,0.015002,2.884493,2.899495,0.483249,60.000000,60.068594,3,True
196.000000,674.637332,674.637332,0.000000,1.771472,2.505239,1.771472,2.505239,0.003056140,0.028772,3.994287,4.023059,0.670510,60.000000,60.096085,3,True
197.000000,674.637332,674.637332,0.000000,1.771472,2.505239,1.771472,2.505239,0.003056232,0.028772,3.994281,4.023053,0.670509,60.000000,60.097068,1,True
198.000000,1143.258732,1143.258732,0.000000,3.001984,4.245446,3.001984,4.245446,0.003057016,0.082649,6.768718,6.851367,1.141895,60.000000,60.163196,4,True
199.000000,1680.182271,1680.182271,-0.000000,4.411845,6.239290,4.411845,6.239290,0.003058041,0.178569,9.947412,10.125981,1.687664,60.000000,60.241657,4,True
200.000000,2256.297243,2256.297243,0.000000,5.924615,8.378671,5.924615,8.378671,0.003059241,0.322148,13.357970,13.680117,2.280020,60.000000,60.327223,5,True
201.000000,2979.398861,2979.398861,0.000000,7.823345,11.063880,7.823345,11.063880,0.003060666,0.561982,17.638490,18.200471,3.033412,60.000000,60.435615,5,True
202.000000,3781.229671,3781.229671,0.000000,9.928802,14.041447,9.928802,14.041447,0.003062287,0.905651,22.384781,23.290432,3.881739,60.000000,60.558031,5,True
203.000000,6098.222520,6098.222520,0.000000,16.012793,22.645508,16.012793,22.645508,0.003067089,2.359292,36.098130,38.457422,6.409570,60.000000,60.916088,7,True
204.000000,8073.532177,8073.532177,0.000000,21.199586,29.980743,21.199586,29.980743,0.003071442,4.141125,47.787054,51.928179,8.654696,60.000000,61.241883,7,True
205.000000,9187.906150,9187.906150,0.000000,24.125724,34.118926,24.125724,34.118926,0.003074015,5.367696,54.380436,59.748132,9.958022,60.000000,61.435609,6,True
206.000000,12008.442791,12008.442791,0.000000,31.531926,44.592878,31.531926,44.592878,0.003080478,9.188411,71.065898,80.254309,13.375718,60.000000,61.921253,7,True
207.000000,13814.155285,13814.155285,0.000000,36.273390,51.298320,36.273390,51.298320,0.003084981,12.177271,81.745334,93.922605,15.653768,60.000000,62.255909,7,True
208.000000,13616.031372,13616.031372,0.000000,35.753153,50.562594,35.753153,50.562594,0.003084815,11.829848,80.573179,92.403027,15.400504,60.000000,62.232437,3,True
209.000000,16004.926351,16004.926351,0.000000,42.025945,59.433662,42.025945,59.433662,0.003090476,16.375011,94.699678,111.074689,18.512448,60.000000,62.668658,7,True
210.000000,17386.871020,17386.871020,0.000000,45.654674,64.565459,45.654674,64.565459,0.003094110,19.347617,102.869657,122.217274,20.369546,60.000000,62.942155,6,True
211.000000,14176.320813,14176.320813,0.000000,37.224369,52.643207,37.224369,52.643207,0.003086524,12.830561,83.886073,96.716634,16.119439,60.000000,62.357003,7,True
212.000000,11795.389509,11795.389509,0.000000,30.972488,43.801713,30.972488,43.801713,0.003080641,8.865730,69.804842,78.670571,13.111762,60.000000,61.918941,7,True
213.000000,10319.899616,10319.899616,0.000000,27.098128,38.322539,27.098128,38.322539,0.003077086,6.778592,61.076915,67.855507,11.309251,60.000000,61.651284,6,True
214.000000,11277.996036,11277.996036,0.000000,29.613910,41.880393,29.613910,41.880393,0.003078893,8.100415,66.745062,74.845478,12.474246,60.000000,61.804508,5,True
215.000000,14418.449425,14418.449425,-0.000000,37.860153,53.542342,37.860153,53.542342,0.003086355,13.271861,85.319095,98.590956,16.431826,60.000000,62.362244,7,True
216.000000,17218.963899,17218.963899,0.000000,45.213781,63.941942,45.213781,63.941942,0.003093537,18.972225,101.877303,120.849528,20.141588,60.000000,62.899191,7,True
217.000000,18090.363496,18090.363496,0.000000,47.501913,67.177850,47.501913,67.177850,0.003096046,20.958051,107.028077,127.986128,21.331021,60.000000,63.084127,6,True
218.000000,16973.222175,16973.222175,0.000000,44.568509,63.029390,44.568509,63.029390,0.003093464,18.434123,100.423489,118.857612,19.809602,60.000000,62.878784,6,True
219.000000,14821.078932,14821.078932,0.000000,38.917383,55.037491,38.917383,55.037491,0.003088045,14.031115,87.698875,101.729990,16.954998,60.000000,62.473623,7,True
220.000000,12387.939227,12387.939227,0.000000,32.528413,46.002123,32.528413,46.002123,0.003082069,9.783388,73.309614,83.093003,13.848834,60.000000,62.025687,7,True
221.000000,9347.242622,9347.242622,0.000000,24.544112,34.710616,24.544112,34.710616,0.003074962,5.557195,55.322537,60.879732,10.146622,60.000000,61.492183,7,True
222.000000,7361.276721,7361.276721,0.000000,19.329337,27.335810,19.329337,27.335810,0.003070363,3.441477,43.572094,47.013571,7.835595,60.000000,61.150583,7,True
223.000000,7015.865383,7015.865383,0.000000,18.422351,26.053139,18.422351,26.053139,0.003069504,3.125212,41.528228,44.653440,7.442240,60.000000,61.083067,4,True
224.000000,7068.105226,7068.105226,-0.000000,18.559523,26.247129,18.559523,26.247129,0.003069391,3.171809,41.837532,45.009342,7.501557,60.000000,61.087969,1,True
225.000000,8408.059116,8408.059116,0.000000,22.077992,31.222995,22.077992,31.222995,0.003072243,4.492582,49.766378,54.258960,9.043160,60.000000,61.303584,6,True
226.000000,8955.837658,8955.837658,0.000000,23.516356,33.257149,23.516356,33.257149,0.003073539,5.099177,53.007356,58.106533,9.684422,60.000000,61.399983,5,True
227.000000,8628.312336,8628.312336,0.000000,22.656335,32.040897,22.656335,32.040897,0.003073035,4.732254,51.069290,55.801544,9.300257,60.000000,61.349875,4,True
228.000000,8293.594449,8293.594449,0.000000,21.777429,30.797935,21.777429,30.797935,0.003072300,4.371173,49.088823,53.459997,8.909999,60.000000,61.294084,4,True
229.000000,7493.914800,7493.914800,-0.000000,19.677620,27.828357,19.677620,27.828357,0.003070568,3.566852,44.357025,47.923876,7.987313,60.000000,61.163066,5,True
230.000000,5783.004865,5783.004865,0.000000,15.185090,21.474960,15.185090,21.474960,0.003066915,2.121572,34.232324,36.353896,6.058983,60.000000,60.888866,6,True
231.000000,3135.293970,3135.293970,0.000000,8.232696,11.642790,8.232696,11.642790,0.003061425,0.622485,18.561153,19.183638,3.197273,60.000000,60.479326,7,True
232.000000,-1603.277755,-1603.277755,0.000000,4.209908,5.953709,4.209908,5.953709,0.003058293,0.162609,9.492060,9.654669,1.609112,60.000000,60.243416,6,True
233.000000,-6094.534141,-6094.534141,0.000000,16.003108,22.631812,16.003108,22.631812,0.003066962,2.356342,36.076381,38.432723,6.405454,60.000000,60.906192,8,True
234.000000,-7452.495720,-7452.495720,0.000000,19.568861,27.674548,19.568861,27.674548,0.003070060,3.526949,44.112274,47.639223,7.939870,60.000000,61.140513,6,True
235.000000,-5267.339703,-5267.339703,0.000000,13.831050,19.560058,13.831050,19.560058,0.003065776,1.759430,31.180513,32.939942,5.489990,60.000000,60.806823,7,True
236.000000,-2055.128765,-2055.128765,0.000000,5.396384,7.631639,5.396384,7.631639,0.003059305,0.267270,12.166976,12.434246,2.072374,60.000000,60.319058,7,True
237.000000,-1096.587651,-1096.587651,0.000000,2.879434,4.072135,2.879434,4.072135,0.003057293,0.076045,6.492367,6.568412,1.094735,60.000000,60.166168,5,True
238.000000,-3192.633963,-3192.633963,0.000000,8.383260,11.855720,8.383260,11.855720,0.003060993,0.645371,18.900760,19.546131,3.257689,60.000000,60.462568,6,True
239.000000,-7187.573748,-7187.573748,0.000000,18.873225,26.690771,18.873225,26.690771,0.003069276,3.279816,42.544780,45.824596,7.637433,60.000000,61.084187,7,True
240.000000,-9609.120045,-9609.120045,0.000000,25.231753,35.683088,25.231753,35.683088,0.003074856,5.872741,56.872595,62.745336,10.457556,60.000000,61.499061,7,True
241.000000,-7849.099204,-7849.099204,0.000000,20.610267,29.147320,20.610267,29.147320,0.003071403,3.914040,46.458674,50.372714,8.395452,60.000000,61.225283,6,True
242.000000,-6929.860874,-6929.860874,0.000000,18.196519,25.733765,18.196519,25.733765,0.003069363,3.048921,41.019257,44.068178,7.344696,60.000000,61.071323,5,True
243.000000,-7236.060067,-7236.060067,0.000000,19.000541,26.870823,19.000541,26.870823,0.003069739,3.324717,42.831416,46.156133,7.692689,60.000000,61.114569,4,True
244.000000,-6460.924593,-6460.924593,0.000000,16.965180,23.992388,16.965180,23.992388,0.003068285,2.649317,38.244286,40.893603,6.815600,60.000000,60.992528,5,True
245.000000,-7453.383881,-7453.383881,0.000000,19.571193,27.677847,19.571193,27.677847,0.003070107,3.527844,44.117493,47.645337,7.940889,60.000000,61.146387,5,True
246.000000,-8952.038332,-8952.038332,0.000000,23.506379,33.243041,23.506379,33.243041,0.003073439,5.094686,52.984966,58.079652,9.679942,60.000000,61.394206,6,True
247.000000,-7289.226826,-7289.226826,0.000000,19.140147,27.068256,19.140147,27.068256,0.003070161,3.374216,43.145785,46.520001,7.753333,60.000000,61.132580,6,True
248.000000,-3682.971732,-3682.971732,0.000000,9.670795,13.676570,9.670795,13.676570,0.003062648,0.859296,21.802952,22.662248,3.777041,60.000000,60.568696,7,True
249.000000,-1058.488023,-1058.488023,0.000000,2.779392,3.930653,2.779392,3.930653,0.003057295,0.070853,6.266797,6.337650,1.056275,60.000000,60.169644,7,True
250.000000,-642.359932,-642.359932,0.000000,1.686717,2.385378,1.686717,2.385378,0.003056364,0.026086,3.803169,3.829255,0.638209,60.000000,60.096889,4,True
251.000000,-1180.352606,-1180.352606,0.000000,3.099385,4.383193,3.099385,4.383193,0.003057082,0.088101,6.988326,7.076427,1.179404,60.000000,60.168903,4,True
252.000000,-851.613038,-851.613038,0.000000,2.236177,3.162431,2.236177,3.162431,0.003056682,0.045855,5.042047,5.087902,0.847984,60.000000,60.124326,4,True
253.000000,189.479963,189.479963,0.000000,0.497539,0.703626,0.497539,0.703626,0.003055438,0.002269,1.121858,1.124127,0.187354,60.000000,60.030657,5,True
254.000000,467.528662,467.528662,0.000000,1.227643,1.736149,1.227643,1.736149,0.003055717,0.013816,2.768092,2.781908,0.463651,60.000000,60.066326,3,True
255.000000,-1143.171838,-1143.171838,0.000000,3.001756,4.245123,3.001756,4.245123,0.003057031,0.082636,6.768202,6.850839,1.141806,60.000000,60.162047,5,True
256.000000,-1640.047108,-1640.047108,-0.000000,4.306457,6.090250,4.306457,6.090250,0.003057970,0.170135,9.709807,9.879943,1.646657,60.000000,60.235760,4,True
257.000000,482.590953,482.590953,0.000000,1.267194,1.792082,1.267194,1.792082,0.003056016,0.014722,2.857256,2.871977,0.478663,60.000000,60.074834,6,True
258.000000,4965.972627,4965.972627,0.000000,13.039716,18.440943,13.039716,18.440943,0.003064554,1.563237,29.397202,30.960440,5.160073,60.000000,60.725547,8,True
259.000000,8299.732680,8299.732680,0.000000,21.793547,30.820729,21.793547,30.820729,0.003071786,4.376914,49.125619,53.502533,8.917089,60.000000,61.271088,7,True
260.000000,9728.489836,9728.489836,0.000000,25.545196,36.126363,25.545196,36.126363,0.003075190,6.020210,57.578744,63.598954,10.599826,60.000000,61.525562,6,True
261.000000,10613.634549,10613.634549,0.000000,27.869421,39.413313,27.869421,39.413313,0.003077284,7.170423,62.815116,69.985539,11.664257,60.000000,61.684431,5,True
262.000000,12583.649995,12583.649995,0.000000,33.042313,46.728887,33.042313,46.728887,0.003081967,10.094622,74.467935,84.562557,14.093760,60.000000,62.030504,7,True
263.000000,17001.487638,17001.487638,0.000000,44.642729,63.134353,44.642729,63.134353,0.003092870,18.492023,100.591819,119.083842,19.847307,60.000000,62.847298,8,True
264.000000,20831.868353,20831.868353,0.000000,54.700593,77.358320,54.700593,77.358320,0.003103219,27.855935,123.231438,151.087373,25.181229,60.000000,63.620422,8,True
265.000000,20668.213901,20668.213901,0.000000,54.270867,76.750596,54.270867,76.750596,0.003103301,27.420707,122.263153,149.683859,24.947310,60.000000,63.614302,1,True
266.000000,16908.932455,16908.932455,0.000000,44.399696,62.790653,44.399696,62.790653,0.003093544,18.295219,100.042965,118.338184,19.723031,60.000000,62.885542,8,True
267.000000,15183.693139,15183.693139,0.000000,39.869540,56.384045,39.869540,56.384045,0.003088949,14.730396,89.843035,104.573431,17.428905,60.000000,62.542183,7,True
268.000000,15016.175379,15016.175379,0.000000,39.429670,55.761974,39.429670,55.761974,0.003088366,14.404439,88.852770,103.257209,17.209535,60.000000,62.498533,4,True
269.000000,13503.841194,13503.841194,-0.000000,35.458563,50.145981,35.458563,50.145981,0.003084720,11.635346,79.909431,91.544777,15.257463,60.000000,62.222524,6,True
270.000000,8987.421947,8987.421947,0.000000,23.599290,33.374436,23.599290,33.374436,0.003074219,5.136342,53.193631,58.329973,9.721662,60.000000,61.438716,8,True
271.000000,2183.899216,2183.899216,0.000000,5.734511,8.109823,5.734511,8.109823,0.003059879,0.301869,12.929199,13.231068,2.205178,60.000000,60.361317,8,True
272.000000,727.855804,727.855804,0.000000,1.911213,2.702864,1.911213,2.702864,0.003056626,0.033495,4.309336,4.342831,0.723805,60.000000,60.118053,6,True
273.000000,-2176.427784,-2176.427784,0.000000,5.714893,8.082079,5.714893,8.082079,0.003059042,0.299725,12.885165,13.184890,2.197482,60.000000,60.313061,6,True
274.000000,-7596.620435,-7596.620435,0.000000,19.947305,28.209750,19.947305,28.209750,0.003070129,3.664767,44.965309,48.630076,8.105013,60.000000,61.144926,8,True
275.000000,-9494.817490,-9494.817490,0.000000,24.931616,35.258630,24.931616,35.258630,0.003074636,5.733448,56.196309,61.929757,10.321626,60.000000,61.481401,7,True
276.000000,-10161.945112,-10161.945112,0.000000,26.683369,37.735982,26.683369,37.735982,0.003076268,6.570929,60.142987,66.713916,11.118986,60.000000,61.606179,5,True
277.000000,-10399.350062,-10399.350062,0.000000,27.306750,38.617576,27.306750,38.617576,0.003076901,6.882954,61.547341,68.430294,11.405049,60.000000,61.651470,4,True
278.000000,-12050.666965,-12050.666965,0.000000,31.642799,44.749676,31.642799,44.749676,0.003080666,9.253706,71.315534,80.569240,13.428207,60.000000,61.936664,6,True
279.000000,-10716.755023,-10716.755023,0.000000,28.140196,39.796246,28.140196,39.796246,0.003077934,7.311976,63.424662,70.736638,11.789440,60.000000,61.716234,6,True
280.000000,-4686.652463,-4686.652463,0.000000,12.306273,17.403699,12.306273,17.403699,0.003064913,1.392491,27.743520,29.136012,4.856002,60.000000,60.739714,8,True
281.000000,3541.902035,3541.902035,-0.000000,9.300373,13.152713,9.300373,13.152713,0.003062192,0.794611,20.968004,21.762615,3.627103,60.000000,60.536951,6,True
282.000000,12799.173631,12799.173631,0.000000,33.608238,47.529226,33.608238,47.529226,0.003081963,10.443358,75.743373,86.186731,14.364455,60.000000,62.030669,9,True
