# source_cycle=C:\Projects\SiCTransistorModelDriveCycles\sim\research_exports\wltc\wltc_class3_official.csv
# vehicle_config=tesla_model3_premium_long_range_rwd_de_wltp
# distance_km=23.262388889
# traction_energy_kwh=3.595816634
# recovered_energy_kwh=0.890225399
# base_auxiliary_energy_kwh=0.150000000
# hvac_energy_kwh=0.000000000
# total_auxiliary_energy_kwh=0.150000000
# net_battery_energy_kwh=2.855591235
time_s,v_mps,accel_mps2,grade_deg,force_inertial_n,force_rolling_n,force_aero_n,force_grade_n,force_total_n,wheel_power_w,dc_power_w,auxiliary_power_w,battery_power_w,friction_brake_power_w
1412.000000,7.527778,-0.097222,0.000000,-177.138888,178.677163,17.722316,0.000000,19.260591,144.989448,157.597226,300.000000,457.597226,0.000000
1413.000000,7.416667,-0.041667,0.000000,-75.916667,178.677163,17.203009,0.000000,119.963505,889.729329,967.097097,300.000000,1267.097097,0.000000
1414.000000,7.444444,0.208333,0.000000,379.583333,178.677163,17.332112,0.000000,575.592608,4284.967192,4657.573034,300.000000,4957.573034,0.000000
1415.000000,7.833333,0.597222,0.000000,1088.138889,178.677163,19.190227,0.000000,1286.006280,10073.715857,10949.691149,300.000000,11249.691149,0.000000
1416.000000,8.638889,0.916667,0.000000,1670.166667,178.677163,23.340098,0.000000,1872.183929,16173.588938,17579.987976,300.000000,17879.987976,0.000000
1417.000000,9.666667,1.013889,0.000000,1847.305556,178.677163,29.224049,0.000000,2055.206768,19866.998757,21594.563867,300.000000,21894.563867,0.000000
1418.000000,10.666667,0.847222,0.000000,1543.638888,178.677163,35.583147,0.000000,1757.899198,18750.924781,20381.439979,300.000000,20681.439979,0.000000
1419.000000,11.361111,0.458333,0.000000,835.083333,178.677163,40.367190,0.000000,1054.127686,11976.061762,13017.458437,300.000000,13317.458437,0.000000
1420.000000,11.583333,0.000000,0.000000,0.000000,178.677163,41.961791,0.000000,220.638954,2555.734545,2777.972332,300.000000,3077.972332,0.000000
1421.000000,11.361111,-0.472222,0.000000,-860.388888,178.677163,40.367190,0.000000,-641.344536,-7286.386529,-5829.109223,300.000000,-5529.109223,0.000000
1422.000000,10.638889,-0.777778,0.000000,-1417.111111,178.677163,35.398059,0.000000,-1203.035889,-12798.965147,-10239.172118,300.000000,-9939.172118,0.000000
1423.000000,9.805556,-0.555556,0.000000,-1012.222222,178.677163,30.069854,0.000000,-803.475206,-7878.520766,-6302.816613,300.000000,-6002.816613,0.000000
1424.000000,9.527778,-0.097222,0.000000,-177.138889,178.677163,28.390310,0.000000,29.928584,285.152898,309.948803,300.000000,609.948803,0.000000
1425.000000,9.611111,0.277778,0.000000,506.111111,178.677163,28.889106,0.000000,713.677379,6859.232591,7455.687599,300.000000,7755.687599,0.000000
1426.000000,10.083333,0.680556,0.000000,1239.972222,178.677163,31.797659,0.000000,1450.447044,14625.341031,15897.109816,300.000000,16197.109816,0.000000
1427.000000,10.972222,0.763889,0.000000,1391.805556,178.677163,37.650963,0.000000,1608.133682,17644.800123,19179.130569,300.000000,19479.130569,0.000000
1428.000000,11.611111,0.416667,0.000000,759.166667,178.677163,42.163287,0.000000,980.007118,11378.971534,12368.447319,300.000000,12668.447319,0.000000
1429.000000,11.805556,0.013889,0.000000,25.305556,178.677163,43.587279,0.000000,247.569998,2922.701367,3176.849312,300.000000,3476.849312,0.000000
1430.000000,11.638889,-0.333333,0.000000,-607.333334,178.677163,42.365267,0.000000,-386.290904,-4495.996906,-3596.797525,300.000000,-3296.797525,0.000000
1431.000000,11.138889,-0.736111,0.000000,-1341.194444,178.677163,38.803477,0.000000,-1123.713804,-12516.923204,-10013.538563,300.000000,-9713.538563,0.000000
1432.000000,10.166667,-1.222222,0.000000,-2226.888889,178.677163,32.325412,0.000000,-2015.886314,-20494.844194,-16395.875355,300.000000,-16095.875355,0.000000
1433.000000,8.694444,-1.472222,0.000000,-2682.388889,178.677163,23.641258,0.000000,-2480.070469,-21562.834907,-17250.267926,300.000000,-16950.267926,0.000000
1434.000000,7.222222,-1.486111,0.000000,-2707.694444,178.677163,16.312803,0.000000,-2512.704478,-18147.310118,-14517.848095,300.000000,-14217.848095,0.000000
1435.000000,5.722222,-0.958333,0.000000,-1746.083333,178.677163,10.240386,0.000000,-1557.165783,-8910.448649,-7128.358919,300.000000,-6828.358919,0.000000
1436.000000,5.305556,-0.125000,0.000000,-227.750000,178.677163,8.803364,0.000000,-40.269473,-213.651929,-170.921543,300.000000,129.078457,0.000000
1437.000000,5.472222,0.277778,0.000000,506.111111,178.677163,9.365142,0.000000,694.153415,3798.561745,4128.871462,300.000000,4428.871462,0.000000
1438.000000,5.861111,0.319444,0.000000,582.027778,178.677163,10.743525,0.000000,771.448466,4521.545177,4914.723018,300.000000,5214.723018,0.000000
1439.000000,6.111111,0.138889,0.000000,253.055556,178.677163,11.679581,0.000000,443.412300,2709.741832,2945.371556,300.000000,3245.371556,0.000000
1440.000000,6.138889,-0.083333,0.000000,-151.833334,178.677163,11.786000,0.000000,38.629830,237.144232,257.765470,300.000000,557.765470,0.000000
1441.000000,5.944444,-0.347222,0.000000,-632.638889,178.677163,11.051200,0.000000,-442.910526,-2632.857016,-2106.285613,300.000000,-1806.285613,0.000000
1442.000000,5.444444,-0.430556,0.000000,-784.472222,178.677163,9.270305,0.000000,-596.524754,-3247.745881,-2598.196705,300.000000,-2298.196705,0.000000
1443.000000,5.083333,-0.222222,0.000000,-404.888888,178.677163,8.081353,0.000000,-218.130372,-1108.829393,-887.063514,300.000000,-587.063514,0.000000
1444.000000,5.000000,0.000000,0.000000,0.000000,178.677163,7.818563,0.000000,186.495725,932.478627,1013.563726,300.000000,1313.563726,0.000000
1445.000000,5.083333,0.069444,0.000000,126.527778,178.677163,8.081353,0.000000,313.286294,1592.538661,1731.020283,300.000000,2031.020283,0.000000
1446.000000,5.138889,-0.055556,0.000000,-101.222222,178.677163,8.258960,0.000000,85.713901,440.474212,478.776318,300.000000,778.776318,0.000000
1447.000000,4.972222,-0.486111,0.000000,-885.694444,178.677163,7.731931,0.000000,-699.285350,-3477.002159,-2781.601727,300.000000,-2481.601727,0.000000
1448.000000,4.166667,-1.111111,0.000000,-2024.444444,178.677163,5.429557,0.000000,-1840.337724,-7668.073850,-6134.459080,300.000000,-5834.459080,0.000000
1449.000000,2.750000,-1.444444,0.000000,-2631.777778,178.677163,2.365115,0.000000,-2450.735500,-6739.522624,-5391.618099,300.000000,-5091.618099,0.000000
1450.000000,1.277778,-1.208333,0.000000,-2201.583334,178.677163,0.510620,0.000000,-2022.395551,-2584.172093,-0.000000,300.000000,300.000000,2584.172093
1451.000000,0.333333,-0.638889,0.000000,-1164.055556,178.677163,0.034749,0.000000,-985.343644,-328.447881,-0.000000,300.000000,300.000000,328.447881
1452.000000,0.000000,-0.166667,0.000000,-303.666666,178.677163,0.000000,0.000000,-124.989503,-0.000000,-0.000000,300.000000,300.000000,0.000000
1453.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
1454.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
1455.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
1456.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
1457.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
1458.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
1459.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
1460.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
1461.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
1462.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
1463.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
1464.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
1465.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
1466.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
1467.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
1468.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
1469.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
1470.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
1471.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
1472.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
1473.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
1474.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
1475.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
1476.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
1477.000000,0.000000,0.000000,0.000000,0.000000,178.677163,0.000000,0.000000,178.677163,0.000000,0.000000,300.000000,300.000000,0.000000
1478.000000,0.000000,0.305556,0.000000,556.722222,178.677163,0.000000,0.000000,735.399385,0.000000,0.000000,300.000000,300.000000,0.000000
1479.000000,0.611111,0.611111,0.000000,1113.444444,178.677163,0.116796,0.000000,1292.238403,789.701246,858.370920,300.000000,1158.370920,0.000000
1480.000000,1.222222,0.569444,0.000000,1037.527778,178.677163,0.467183,0.000000,1216.672124,1487.043707,1616.351855,300.000000,1916.351855,0.000000
1481.000000,1.750000,0.486111,0.000000,885.694444,178.677163,0.957774,0.000000,1065.329381,1864.326417,2026.441758,300.000000,2326.441758,0.000000
1482.000000,2.194444,0.402778,0.000000,733.861112,178.677163,1.506039,0.000000,914.044313,2005.819464,2180.238548,300.000000,2480.238548,0.000000
1483.000000,2.555556,0.347222,0.000000,632.638889,178.677163,2.042479,0.000000,813.358531,2078.582913,2259.329254,300.000000,2559.329254,0.000000
1484.000000,2.888889,0.319444,0.000000,582.027777,178.677163,2.610049,0.000000,763.314988,2205.132189,2396.882814,300.000000,2696.882814,0.000000
1485.000000,3.194444,0.347222,0.000000,632.638888,178.677163,3.191373,0.000000,814.507425,2601.898717,2828.150779,300.000000,3128.150779,0.000000
1486.000000,3.583333,0.444444,0.000000,809.777778,178.677163,4.015701,0.000000,992.470641,3556.353132,3865.601230,300.000000,4165.601230,0.000000
1487.000000,4.083333,0.569444,0.000000,1037.527778,178.677163,5.214547,0.000000,1221.419488,4987.462908,5421.155334,300.000000,5721.155334,0.000000
1488.000000,4.722222,0.708333,0.000000,1290.583334,178.677163,6.973965,0.000000,1476.234461,6971.107178,7577.290411,300.000000,7877.290411,0.000000
1489.000000,5.500000,0.847222,0.000000,1543.638889,178.677163,9.460461,0.000000,1731.776513,9524.770822,10353.011763,300.000000,10653.011763,0.000000
1490.000000,6.416667,0.958333,0.000000,1746.083334,178.677163,12.876738,0.000000,1937.637235,12433.172257,13514.317670,300.000000,13814.317670,0.000000
1491.000000,7.416667,1.027778,0.000000,1872.611111,178.677163,17.203009,0.000000,2068.491283,15341.310349,16675.337336,300.000000,16975.337336,0.000000
1492.000000,8.472222,1.027778,0.000000,1872.611111,178.677163,22.448203,0.000000,2073.736477,17569.156259,19096.908978,300.000000,19396.908978,0.000000
1493.000000,9.472222,0.972222,0.000000,1771.388889,178.677163,28.060193,0.000000,1978.126246,18737.251383,20366.577591,300.000000,20666.577591,0.000000
1494.000000,10.416667,0.902778,0.000000,1644.861112,178.677163,33.934733,0.000000,1857.473008,19348.677163,21031.170829,300.000000,21331.170829,0.000000
1495.000000,11.277778,0.805556,0.000000,1467.722222,178.677163,39.777178,0.000000,1686.176563,19016.324574,20669.918015,300.000000,20969.918015,0.000000
1496.000000,12.027778,0.708333,0.000000,1290.583333,178.677163,45.243656,0.000000,1514.504152,18216.119385,19800.129766,300.000000,20100.129766,0.000000
1497.000000,12.694444,0.611111,0.000000,1113.444444,178.677163,50.398116,0.000000,1342.519723,17042.542042,18524.502220,300.000000,18824.502220,0.000000
1498.000000,13.250000,0.500000,0.000000,911.000000,178.677163,54.905855,0.000000,1144.583018,15165.724991,16484.483685,300.000000,16784.483685,0.000000
1499.000000,13.694444,0.388889,0.000000,708.555556,178.677163,58.651043,0.000000,945.883762,12953.352627,14079.731117,300.000000,14379.731117,0.000000
1500.000000,14.027778,0.277778,0.000000,506.111112,178.677163,61.541015,0.000000,746.329290,10469.341429,11379.718945,300.000000,11679.718945,0.000000
1501.000000,14.250000,0.222222,0.000000,404.888888,178.677163,63.506274,0.000000,647.072325,9220.780637,10022.587649,300.000000,10322.587649,0.000000
1502.000000,14.472222,0.194444,0.000000,354.277778,178.677163,65.502420,0.000000,598.457361,8661.007924,9414.139048,300.000000,9714.139048,0.000000
1503.000000,14.638889,0.180556,0.000000,328.972222,178.677163,67.019801,0.000000,574.669186,8412.518360,9144.041696,300.000000,9444.041696,0.000000
1504.000000,14.833333,0.180556,0.000000,328.972222,178.677163,68.812037,0.000000,576.461422,8550.844432,9294.396122,300.000000,9594.396122,0.000000
1505.000000,15.000000,0.152778,0.000000,278.361112,178.677163,70.367063,0.000000,527.405337,7911.080055,8599.000060,300.000000,8899.000060,0.000000
1506.000000,15.138889,0.138889,0.000000,253.055556,178.677163,71.676189,0.000000,503.408908,7621.051522,8283.751654,300.000000,8583.751654,0.000000
1507.000000,15.277778,0.152778,0.000000,278.361111,178.677163,72.997381,0.000000,530.035655,8097.766951,8801.920599,300.000000,9101.920599,0.000000
1508.000000,15.444444,0.180556,0.000000,328.972222,178.677163,74.598739,0.000000,582.248124,8992.498802,9774.455220,300.000000,10074.455220,0.000000
1509.000000,15.638889,0.222222,0.000000,404.888889,178.677163,76.488949,0.000000,660.055001,10322.526822,11220.137850,300.000000,11520.137850,0.000000
1510.000000,15.888889,0.305556,0.000000,556.722222,178.677163,78.953968,0.000000,814.353353,12939.169939,14064.315151,300.000000,14364.315151,0.000000
1511.000000,16.250000,0.416667,0.000000,759.166666,178.677163,82.583566,0.000000,1020.427396,16581.945181,18023.853458,300.000000,18323.853458,0.000000
1512.000000,16.722222,0.527778,0.000000,961.611112,178.677163,87.453035,0.000000,1227.741309,20530.563004,22315.829352,300.000000,22615.829352,0.000000
1513.000000,17.305556,0.625000,0.000000,1138.750000,178.677163,93.660829,0.000000,1411.087992,24419.661632,26543.110470,300.000000,26843.110470,0.000000
1514.000000,17.972222,0.666667,0.000000,1214.666666,178.677163,101.016069,0.000000,1494.359898,26856.968170,29192.356706,300.000000,29492.356706,0.000000
1515.000000,18.638889,0.625000,0.000000,1138.750000,178.677163,108.649302,0.000000,1426.076465,26580.480786,28891.826942,300.000000,29191.826942,0.000000
1516.000000,19.222222,0.500000,0.000000,911.000000,178.677163,115.556423,0.000000,1205.233586,23167.267824,25181.812852,300.000000,25481.812852,0.000000
1517.000000,19.638889,0.375000,0.000000,683.250000,178.677163,120.620390,0.000000,982.547553,19296.142228,20974.067639,300.000000,21274.067639,0.000000
1518.000000,19.972222,0.277778,0.000000,506.111111,178.677163,124.749750,0.000000,809.538023,16168.273297,17574.210106,300.000000,17874.210106,0.000000
1519.000000,20.194444,0.208333,0.000000,379.583334,178.677163,127.541266,0.000000,685.801763,13849.385596,15053.679995,300.000000,15353.679995,0.000000
1520.000000,20.388889,0.152778,0.000000,278.361112,178.677163,130.009181,0.000000,587.047455,11969.245339,13010.049282,300.000000,13310.049282,0.000000
1521.000000,20.500000,0.097222,0.000000,177.138888,178.677163,131.430036,0.000000,487.246087,9988.544786,10857.113898,300.000000,11157.113898,0.000000
1522.000000,20.583333,0.027778,0.000000,50.611112,178.677163,132.500744,0.000000,361.789019,7446.823971,8094.373881,300.000000,8394.373881,0.000000
1523.000000,20.555556,-0.069444,0.000000,-126.527778,178.677163,132.143359,0.000000,184.292744,3788.239736,4117.651887,300.000000,4417.651887,0.000000
1524.000000,20.444444,-0.208333,0.000000,-379.583334,178.677163,130.718643,0.000000,-70.187528,-1434.945010,-1147.956008,300.000000,-847.956008,0.000000
1525.000000,20.138889,-0.388889,0.000000,-708.555555,178.677163,126.840491,0.000000,-403.037901,-8116.735500,-6493.388400,300.000000,-6193.388400,0.000000
1526.000000,19.666667,-0.541667,0.000000,-986.916666,178.677163,120.961849,0.000000,-687.277654,-13516.460533,-10813.168426,300.000000,-10513.168426,0.000000
1527.000000,19.055556,-0.638889,0.000000,-1164.055556,178.677163,113.561242,0.000000,-871.817151,-16612.960152,-13290.368122,300.000000,-12990.368122,0.000000
1528.000000,18.388889,-0.638889,0.000000,-1164.055556,178.677163,105.754262,0.000000,-879.624130,-16175.310396,-12940.248317,300.000000,-12640.248317,0.000000
1529.000000,17.777778,-0.555556,0.000000,-1012.222222,178.677163,98.842074,0.000000,-734.702985,-13061.386401,-10449.109121,300.000000,-10149.109121,0.000000
1530.000000,17.277778,-0.430556,0.000000,-784.472222,178.677163,93.360393,0.000000,-512.434666,-8853.732286,-7082.985829,300.000000,-6782.985829,0.000000
1531.000000,16.916667,-0.277778,0.000000,-506.111112,178.677163,89.498651,0.000000,-237.935298,-4025.072124,-3220.057699,300.000000,-2920.057699,0.000000
1532.000000,16.722222,-0.125000,0.000000,-227.750000,178.677163,87.453035,0.000000,38.380198,641.802195,697.611081,300.000000,997.611081,0.000000
1533.000000,16.666667,0.027778,0.000000,50.611112,178.677163,86.872917,0.000000,316.161191,5269.353187,5727.557811,300.000000,6027.557811,0.000000
1534.000000,16.777778,0.194444,0.000000,354.277778,178.677163,88.035083,0.000000,620.990024,10418.832627,11324.818073,300.000000,11624.818073,0.000000
1535.000000,17.055556,0.388889,0.000000,708.555556,178.677163,90.974284,0.000000,978.207002,16683.863874,18134.634646,300.000000,18434.634646,0.000000
1536.000000,17.555556,0.583333,0.000000,1062.833333,178.677163,96.386466,0.000000,1337.896962,23487.524445,25529.917875,300.000000,25829.917875,0.000000
1537.000000,18.222222,0.722222,0.000000,1315.888888,178.677163,103.845954,0.000000,1598.412006,29126.618768,31659.368226,300.000000,31959.368226,0.000000
1538.000000,19.000000,0.833333,0.000000,1518.333334,178.677163,112.900043,0.000000,1809.910539,34388.300244,37378.587221,300.000000,37678.587221,0.000000
1539.000000,19.888889,0.902778,0.000000,1644.861112,178.677163,123.710894,0.000000,1947.249169,38728.622359,42096.328651,300.000000,42396.328651,0.000000
1540.000000,20.805556,0.944444,0.000000,1720.777778,178.677163,135.377203,0.000000,2034.832144,42335.813219,46017.188282,300.000000,46317.188282,0.000000
1541.000000,21.777778,0.958333,0.000000,1746.083333,178.677163,148.324887,0.000000,2073.085383,45147.192789,49073.035640,300.000000,49373.035640,0.000000
1542.000000,22.722222,0.902778,0.000000,1644.861111,178.677163,161.468760,0.000000,1985.007033,45103.770923,49025.837960,300.000000,49325.837960,0.000000
1543.000000,23.583333,0.777778,0.000000,1417.111112,178.677163,173.939126,0.000000,1769.727400,41736.071185,45365.294766,300.000000,45665.294766,0.000000
1544.000000,24.277778,0.569444,0.000000,1037.527778,178.677163,184.333711,0.000000,1400.538652,34001.966169,36958.658879,300.000000,37258.658879,0.000000
1545.000000,24.722222,0.361111,0.000000,657.944444,178.677163,191.144548,0.000000,1027.766155,25408.663283,27618.112264,300.000000,27918.112264,0.000000
1546.000000,25.000000,0.222222,0.000000,404.888889,178.677163,195.464063,0.000000,779.030115,19475.752872,21169.296600,300.000000,21469.296600,0.000000
1547.000000,25.166667,0.138889,0.000000,253.055556,178.677163,198.078937,0.000000,629.811656,15850.260011,17228.543490,300.000000,17528.543490,0.000000
1548.000000,25.277778,0.125000,0.000000,227.750000,178.677163,199.831840,0.000000,606.259003,15324.880346,16657.478637,300.000000,16957.478637,0.000000
1549.000000,25.416667,0.138889,0.000000,253.055556,178.677163,202.033827,0.000000,633.766546,16108.233034,17508.948950,300.000000,17808.948950,0.000000
1550.000000,25.555556,0.166667,0.000000,303.666666,178.677163,204.247880,0.000000,686.591709,17546.232564,19071.991917,300.000000,19371.991917,0.000000
1551.000000,25.750000,0.194444,0.000000,354.277777,178.677163,207.367824,0.000000,740.322764,19063.311170,20720.990402,300.000000,21020.990402,0.000000
1552.000000,25.944444,0.208333,0.000000,379.583334,178.677163,210.511417,0.000000,768.771914,19945.360201,21679.739349,300.000000,21979.739349,0.000000
1553.000000,26.166667,0.208333,0.000000,379.583334,178.677163,214.133052,0.000000,772.393549,20210.964531,21968.439707,300.000000,22268.439707,0.000000
1554.000000,26.361111,0.208333,0.000000,379.583333,178.677163,217.327321,0.000000,775.587817,20445.356618,22223.213715,300.000000,22523.213715,0.000000
1555.000000,26.583333,0.236111,0.000000,430.194444,178.677163,221.006872,0.000000,829.878479,22060.936235,23979.278516,300.000000,24279.278516,0.000000
1556.000000,26.833333,0.277778,0.000000,506.111112,178.677163,225.183287,0.000000,909.971562,24417.570241,26540.837219,300.000000,26840.837219,0.000000
1557.000000,27.138889,0.319444,0.000000,582.027778,178.677163,230.340884,0.000000,991.045825,26895.882528,29234.654922,300.000000,29534.654922,0.000000
1558.000000,27.472222,0.375000,0.000000,683.250000,178.677163,236.033956,0.000000,1097.961119,30163.431849,32786.338967,300.000000,33086.338967,0.000000
1559.000000,27.888889,0.430556,0.000000,784.472222,178.677163,243.248028,0.000000,1206.397413,33645.083402,36570.742828,300.000000,36870.742828,0.000000
1560.000000,28.333333,0.444444,0.000000,809.777778,178.677163,251.062729,0.000000,1239.517670,35119.667317,38173.551432,300.000000,38473.551432,0.000000
1561.000000,28.777778,0.444444,0.000000,809.777778,178.677163,259.000983,0.000000,1247.455924,35899.009372,39020.662361,300.000000,39320.662361,0.000000
1562.000000,29.222222,0.444444,0.000000,809.777778,178.677163,267.062790,0.000000,1255.517731,36689.018133,39879.367535,300.000000,40179.367535,0.000000
1563.000000,29.666667,0.458333,0.000000,835.083334,178.677163,275.248149,0.000000,1289.008646,38240.589826,41565.858507,300.000000,41865.858507,0.000000
1564.000000,30.138889,0.472222,0.000000,860.388888,178.677163,284.080470,0.000000,1323.146522,39878.166005,43345.832614,300.000000,43645.832614,0.000000
1565.000000,30.611111,0.472222,0.000000,860.388888,178.677163,293.052271,0.000000,1332.118322,40777.621977,44323.502149,300.000000,44623.502149,0.000000
1566.000000,31.083333,0.486111,0.000000,885.694444,178.677163,302.163551,0.000000,1366.535158,42476.467821,46170.073719,300.000000,46470.073719,0.000000
1567.000000,31.583333,0.472222,0.000000,860.388889,178.677163,311.962816,0.000000,1351.028868,42669.995079,46380.429434,300.000000,46680.429434,0.000000
1568.000000,32.027778,0.430556,0.000000,784.472222,178.677163,320.804548,0.000000,1283.953933,41122.191247,44698.033964,300.000000,44998.033964,0.000000
1569.000000,32.444444,0.402778,0.000000,733.861111,178.677163,329.205883,0.000000,1241.744157,40287.699301,43790.977501,300.000000,44090.977501,0.000000
1570.000000,32.833333,0.375000,0.000000,683.250000,178.677163,337.145102,0.000000,1199.072265,39369.539376,42792.977583,300.000000,43092.977583,0.000000
1571.000000,33.194444,0.347222,0.000000,632.638889,178.677163,344.601936,0.000000,1155.917988,38370.055435,41706.581994,300.000000,42006.581994,0.000000
1572.000000,33.527778,0.319444,0.000000,582.027778,178.677163,351.557560,0.000000,1112.262501,37291.689977,40534.445627,300.000000,40834.445627,0.000000
1573.000000,33.833333,0.263889,0.000000,480.805556,178.677163,357.994602,0.000000,1017.477321,34424.649362,37418.097132,300.000000,37718.097132,0.000000
1574.000000,34.055556,0.194444,0.000000,354.277778,178.677163,362.712767,0.000000,895.667708,30502.461383,33154.849329,300.000000,33454.849329,0.000000
1575.000000,34.222222,0.138889,0.000000,253.055555,178.677163,366.271661,0.000000,798.004379,27309.483178,29684.220846,300.000000,29984.220846,0.000000
1576.000000,34.333333,0.069444,0.000000,126.527778,178.677163,368.653909,0.000000,673.858850,23135.820518,25147.630998,300.000000,25447.630998,0.000000
1577.000000,34.361111,0.000000,0.000000,0.000000,178.677163,369.250678,0.000000,547.927841,18827.409420,20464.575456,300.000000,20764.575456,0.000000
1578.000000,34.333333,-0.055556,0.000000,-101.222222,178.677163,368.653909,0.000000,446.108850,15316.403851,16648.265056,300.000000,16948.265056,0.000000
1579.000000,34.250000,-0.083333,0.000000,-151.833333,178.677163,366.866499,0.000000,393.710329,13484.578774,14657.150842,300.000000,14957.150842,0.000000
1580.000000,34.166667,-0.111111,0.000000,-202.444444,178.677163,365.083432,0.000000,341.316151,11661.635161,12675.690393,300.000000,12975.690393,0.000000
1581.000000,34.027778,-0.125000,0.000000,-227.750000,178.677163,362.121307,0.000000,313.048470,10652.343776,11578.634539,300.000000,11878.634539,0.000000
1582.000000,33.916667,-0.138889,0.000000,-253.055556,178.677163,359.760294,0.000000,285.381902,9679.202828,10520.872640,300.000000,10820.872640,0.000000
1583.000000,33.750000,-0.180556,0.000000,-328.972222,178.677163,356.233254,0.000000,205.938195,6950.414074,7554.797907,300.000000,7854.797907,0.000000
1584.000000,33.555556,-0.208333,0.000000,-379.583334,178.677163,352.140333,0.000000,151.234162,5074.746336,5516.028626,300.000000,5816.028626,0.000000
1585.000000,33.333333,-0.236111,0.000000,-430.194445,178.677163,347.491667,0.000000,95.974385,3199.146150,3477.332772,300.000000,3777.332772,0.000000
1586.000000,33.083333,-0.263889,0.000000,-480.805555,178.677163,342.298838,0.000000,40.170446,1328.972262,1444.535068,300.000000,1744.535068,0.000000
1587.000000,32.805556,-0.277778,0.000000,-506.111111,178.677163,336.574878,0.000000,9.140931,299.873304,325.949244,300.000000,625.949244,0.000000
1588.000000,32.527778,-0.263889,0.000000,-480.805556,178.677163,330.899181,0.000000,28.770788,935.849803,1017.228047,300.000000,1317.228047,0.000000
1589.000000,32.277778,-0.222222,0.000000,-404.888889,178.677163,325.832318,0.000000,99.620592,3215.531319,3495.142738,300.000000,3795.142738,0.000000
1590.000000,32.083333,-0.180556,0.000000,-328.972222,178.677163,321.918452,0.000000,171.623393,5506.250516,5985.054908,300.000000,6285.054908,0.000000
1591.000000,31.916667,-0.138889,0.000000,-253.055555,178.677163,318.582532,0.000000,244.204140,7794.182135,8471.937103,300.000000,8771.937103,0.000000
1592.000000,31.805556,-0.111111,0.000000,-202.444445,178.677163,316.368238,0.000000,292.600956,9306.335948,10115.582552,300.000000,10415.582552,0.000000
1593.000000,31.694444,-0.083333,0.000000,-151.833334,178.677163,314.161666,0.000000,341.005495,10807.979716,11747.804039,300.000000,12047.804039,0.000000
